arm,rule,variable,r_bc_frozen,r_bc_reparsed,delta
qwen_1p_full_noregion,unique,trstep,0.3424718822393419,0.3424718822393419,0.0
qwen_1p_full_noregion,unique,trstlgl,0.7749700929720896,0.7749700929720896,0.0
qwen_1p_full_noregion,unique,trstplc,0.8075575221236411,0.8075575221236411,0.0
qwen_1p_full_noregion,unique,trstplt,0.7143637057761595,0.7143637057761595,0.0
qwen_1p_full_noregion,unique,trstprl,0.7838341789420142,0.7838341789420142,0.0
qwen_1p_full_noregion,unique,trstprt,0.7212472023088354,0.7212472023088354,0.0
qwen_1p_full_noregion,unique,trstun,0.3936210594446587,0.3936210594446587,0.0
qwen_1p_full_noregion,unique,vote,-0.05942870557266787,-0.05942870557266787,0.0
qwen_1p_full_noregion,any,actrolga,0.6930003564039126,0.6930003564039126,0.0
qwen_1p_full_noregion,any,aesfdrk,-0.4811095073468457,-0.4811095073468457,0.0
qwen_1p_full_noregion,any,atchctr,0.20342490302916486,0.20342490302916486,0.0
qwen_1p_full_noregion,any,atcherp,0.3447281785905221,0.3447281785905221,0.0
qwen_1p_full_noregion,any,cptppola,0.509418668960154,0.509418668960154,0.0
qwen_1p_full_noregion,any,euftf,-0.26184395006374517,-0.26184395006374517,0.0
qwen_1p_full_noregion,any,freehms,-0.8147417473097888,-0.8147201707970414,2.1576512747367715e-05
qwen_1p_full_noregion,any,gincdif,0.2298424923507298,0.2298424923507298,0.0
qwen_1p_full_noregion,any,happy,0.717479663780894,0.717479663780894,0.0
qwen_1p_full_noregion,any,health,-0.25041758364781075,-0.25041758364781075,0.0
qwen_1p_full_noregion,any,hincfel,-0.6710028023676817,-0.6710028023676817,0.0
qwen_1p_full_noregion,any,hmsacld,-0.6611106255873316,-0.6611106255873316,0.0
qwen_1p_full_noregion,any,hmsfmlsh,-0.01551468085510073,-0.01551468085510073,0.0
qwen_1p_full_noregion,any,imbgeco,0.34958081390047824,0.34958081390047824,0.0
qwen_1p_full_noregion,any,imdfetn,-0.47420964503493546,-0.47420964503493546,0.0
qwen_1p_full_noregion,any,impcntr,-0.3502827533805964,-0.3502827533805964,0.0
qwen_1p_full_noregion,any,imsmetn,-0.2390492934517859,-0.2390492934517859,0.0
qwen_1p_full_noregion,any,imueclt,0.56421306173582,0.56421306173582,0.0
qwen_1p_full_noregion,any,imwbcnt,0.5609205370930977,0.5609205370930977,0.0
qwen_1p_full_noregion,any,inprdsc,0.6349807418146435,0.6349807418146435,0.0
qwen_1p_full_noregion,any,polintr,-0.6408355598532077,-0.6408355598532077,0.0
qwen_1p_full_noregion,any,pplfair,0.49491363894806806,0.49491363894806806,0.0
qwen_1p_full_noregion,any,pplhlp,0.4302664807018613,0.4302664807018613,0.0
qwen_1p_full_noregion,any,ppltrst,0.7313668626306029,0.7313668626306029,0.0
qwen_1p_full_noregion,any,psppipla,0.5304086804062382,0.5304086804062382,0.0
qwen_1p_full_noregion,any,psppsgva,0.40111045138742973,0.40111045138742973,0.0
qwen_1p_full_noregion,any,rlgatnd,0.3772805449408074,0.3772805449408074,0.0
qwen_1p_full_noregion,any,sclmeet,0.17431655222971185,0.17431655222971185,0.0
qwen_1p_full_noregion,any,stfdem,0.6926354674488764,0.6926354674488764,0.0
qwen_1p_full_noregion,any,stfeco,0.6493536930635813,0.6493536930635813,0.0
qwen_1p_full_noregion,any,stfedu,0.5446671329271109,0.5446671329271109,0.0
qwen_1p_full_noregion,any,stfgov,0.4984361390802142,0.4984361390802142,0.0
qwen_1p_full_noregion,any,stfhlth,0.6229899488934535,0.6229899488934535,0.0
qwen_1p_full_noregion,any,stflife,0.7423786118600064,0.7423786118600064,0.0
qwen_1p_full_noregion,any,trstep,0.3424718822393419,0.3424718822393419,0.0
qwen_1p_full_noregion,any,trstlgl,0.7749700929720896,0.7749700929720896,0.0
qwen_1p_full_noregion,any,trstplc,0.8075575221236411,0.8075575221236411,0.0
qwen_1p_full_noregion,any,trstplt,0.7143637057761595,0.7143637057761595,0.0
qwen_1p_full_noregion,any,trstprl,0.7838341789420142,0.7838341789420142,0.0
qwen_1p_full_noregion,any,trstprt,0.7212472023088354,0.7212472023088354,0.0
qwen_1p_full_noregion,any,trstun,0.3936210594446587,0.3936210594446587,0.0
qwen_1p_full_noregion,any,vote,-0.05942870557266787,-0.05942870557266787,0.0
qwen_1p_minimal_politics_econ,last,actrolga,0.6143415995923226,0.6143415995923226,0.0
qwen_1p_minimal_politics_econ,last,aesfdrk,-0.3989384353169523,-0.3989384353169523,0.0
qwen_1p_minimal_politics_econ,last,atchctr,0.3738145500445527,0.3738145500445527,0.0
qwen_1p_minimal_politics_econ,last,atcherp,0.1427839237483187,0.14253081037703788,-0.0002531133712808109
qwen_1p_minimal_politics_econ,last,cptppola,0.41693846737940676,0.41693846737940676,0.0
qwen_1p_minimal_politics_econ,last,euftf,-0.2355584228140863,-0.2355584228140863,0.0
qwen_1p_minimal_politics_econ,last,freehms,-0.7676847780663925,-0.7676847780663925,0.0
qwen_1p_minimal_politics_econ,last,gincdif,0.24108994302632022,0.24108994302632022,0.0
qwen_1p_minimal_politics_econ,last,happy,0.650262801673775,0.650262801673775,0.0
qwen_1p_minimal_politics_econ,last,health,-0.4172468704983093,-0.4172468704983093,0.0
qwen_1p_minimal_politics_econ,last,hincfel,-0.6995294621540982,-0.6995294621540982,0.0
qwen_1p_minimal_politics_econ,last,hmsacld,-0.6280126546582729,-0.6280126546582729,0.0
qwen_1p_minimal_politics_econ,last,hmsfmlsh,-0.3975875590945881,-0.3975875590945881,0.0
qwen_1p_minimal_politics_econ,last,imbgeco,0.3079821839672793,0.3079821839672793,0.0
qwen_1p_minimal_politics_econ,last,imdfetn,-0.24260406437443222,-0.24260406437443222,0.0
qwen_1p_minimal_politics_econ,last,impcntr,-0.3232775969079619,-0.3232775969079619,0.0
qwen_1p_minimal_politics_econ,last,imsmetn,-0.14077858590128725,-0.14077858590128725,0.0
qwen_1p_minimal_politics_econ,last,imueclt,0.6365088709408486,0.6365088709408486,0.0
qwen_1p_minimal_politics_econ,last,imwbcnt,0.5038686693785326,0.5040737932898534,0.00020512391132077035
qwen_1p_minimal_politics_econ,last,inprdsc,0.3942426606378146,0.3942426606378146,0.0
qwen_1p_minimal_politics_econ,last,polintr,-0.6011664776046823,-0.6011664776046823,0.0
qwen_1p_minimal_politics_econ,last,pplfair,0.4654919793138018,0.4654919793138018,0.0
qwen_1p_minimal_politics_econ,last,pplhlp,0.4286049061017894,0.4286049061017894,0.0
qwen_1p_minimal_politics_econ,last,ppltrst,0.7215545639258653,0.7215545639258653,0.0
qwen_1p_minimal_politics_econ,last,psppipla,0.629395078208451,0.629395078208451,0.0
qwen_1p_minimal_politics_econ,last,psppsgva,0.5395743528623198,0.5395743528623198,0.0
qwen_1p_minimal_politics_econ,last,rlgatnd,0.3287310617554025,0.3287310617554025,0.0
qwen_1p_minimal_politics_econ,last,sclmeet,0.007004598070709528,0.007004598070709528,0.0
qwen_1p_minimal_politics_econ,last,stfdem,0.7109212418931055,0.7109212418931055,0.0
qwen_1p_minimal_politics_econ,last,stfeco,0.6483186221653257,0.6483186221653257,0.0
qwen_1p_minimal_politics_econ,last,stfedu,0.4575002567987129,0.4575002567987129,0.0
qwen_1p_minimal_politics_econ,last,stfgov,0.5081976953025056,0.5081976953025056,0.0
qwen_1p_minimal_politics_econ,last,stfhlth,0.6137453736113252,0.6137453736113252,0.0
qwen_1p_minimal_politics_econ,last,stflife,0.7439870426520798,0.7439870426520798,0.0
qwen_1p_minimal_politics_econ,last,trstep,0.3423072416167546,0.3423072416167546,0.0
qwen_1p_minimal_politics_econ,last,trstlgl,0.7806732180354627,0.7806732180354627,0.0
qwen_1p_minimal_politics_econ,last,trstplc,0.7828416860252201,0.7828416860252201,0.0
qwen_1p_minimal_politics_econ,last,trstplt,0.7110006119652257,0.7110006119652257,0.0
qwen_1p_minimal_politics_econ,last,trstprl,0.7635436937454434,0.7635436937454434,0.0
qwen_1p_minimal_politics_econ,last,trstprt,0.707007606019932,0.707007606019932,0.0
qwen_1p_minimal_politics_econ,last,trstun,0.47166850720691667,0.47166850720691667,0.0
qwen_1p_minimal_politics_econ,last,vote,-0.015211296079130954,-0.015211296079130954,0.0
qwen_1p_minimal_politics_econ,answer,actrolga,0.6143415995923226,0.6143415995923226,0.0
qwen_1p_minimal_politics_econ,answer,aesfdrk,-0.3989384353169523,-0.3989384353169523,0.0
qwen_1p_minimal_politics_econ,answer,atchctr,0.3738145500445527,0.3738145500445527,0.0
qwen_1p_minimal_politics_econ,answer,atcherp,0.1427839237483187,0.1427839237483187,0.0
qwen_1p_minimal_politics_econ,answer,cptppola,0.41693846737940676,0.41693846737940676,0.0
qwen_1p_minimal_politics_econ,answer,euftf,-0.2355584228140863,-0.2355584228140863,0.0
qwen_1p_minimal_politics_econ,answer,freehms,-0.7676847780663925,-0.7676847780663925,0.0
qwen_1p_minimal_politics_econ,answer,gincdif,0.24108994302632022,0.24108994302632022,0.0
qwen_1p_minimal_politics_econ,answer,happy,0.650262801673775,0.650262801673775,0.0
qwen_1p_minimal_politics_econ,answer,health,-0.4172468704983093,-0.4172468704983093,0.0
qwen_1p_minimal_politics_econ,answer,hincfel,-0.6995294621540982,-0.6995294621540982,0.0
qwen_1p_minimal_politics_econ,answer,hmsacld,-0.6280126546582729,-0.6280126546582729,0.0
qwen_1p_minimal_politics_econ,answer,hmsfmlsh,-0.3975875590945881,-0.3975875590945881,0.0
qwen_1p_minimal_politics_econ,answer,imbgeco,0.3079821839672793,0.3079821839672793,0.0
qwen_1p_minimal_politics_econ,answer,imdfetn,-0.24260406437443222,-0.24260406437443222,0.0
qwen_1p_minimal_politics_econ,answer,impcntr,-0.3232775969079619,-0.3232775969079619,0.0
qwen_1p_minimal_politics_econ,answer,imsmetn,-0.14077858590128725,-0.14077858590128725,0.0
qwen_1p_minimal_politics_econ,answer,imueclt,0.6365088709408486,0.6365088709408486,0.0
qwen_1p_minimal_politics_econ,answer,imwbcnt,0.5038686693785326,0.5038686693785326,0.0
qwen_1p_minimal_politics_econ,answer,inprdsc,0.3942426606378146,0.3942426606378146,0.0
qwen_1p_minimal_politics_econ,answer,polintr,-0.6011664776046823,-0.6011664776046823,0.0
qwen_1p_minimal_politics_econ,answer,pplfair,0.4654919793138018,0.4654919793138018,0.0
qwen_1p_minimal_politics_econ,answer,pplhlp,0.4286049061017894,0.4286049061017894,0.0
qwen_1p_minimal_politics_econ,answer,ppltrst,0.7215545639258653,0.7215545639258653,0.0
qwen_1p_minimal_politics_econ,answer,psppipla,0.629395078208451,0.629395078208451,0.0
qwen_1p_minimal_politics_econ,answer,psppsgva,0.5395743528623198,0.5395743528623198,0.0
qwen_1p_minimal_politics_econ,answer,rlgatnd,0.3287310617554025,0.3287310617554025,0.0
qwen_1p_minimal_politics_econ,answer,sclmeet,0.007004598070709528,0.007004598070709528,0.0
qwen_1p_minimal_politics_econ,answer,stfdem,0.7109212418931055,0.7109212418931055,0.0
qwen_1p_minimal_politics_econ,answer,stfeco,0.6483186221653257,0.6483186221653257,0.0
qwen_1p_minimal_politics_econ,answer,stfedu,0.4575002567987129,0.4575002567987129,0.0
qwen_1p_minimal_politics_econ,answer,stfgov,0.5081976953025056,0.5081976953025056,0.0
qwen_1p_minimal_politics_econ,answer,stfhlth,0.6137453736113252,0.6137453736113252,0.0
qwen_1p_minimal_politics_econ,answer,stflife,0.7439870426520798,0.7439870426520798,0.0
qwen_1p_minimal_politics_econ,answer,trstep,0.3423072416167546,0.3423072416167546,0.0
qwen_1p_minimal_politics_econ,answer,trstlgl,0.7806732180354627,0.7806732180354627,0.0
qwen_1p_minimal_politics_econ,answer,trstplc,0.7828416860252201,0.7828416860252201,0.0
qwen_1p_minimal_politics_econ,answer,trstplt,0.7110006119652257,0.7110006119652257,0.0
qwen_1p_minimal_politics_econ,answer,trstprl,0.7635436937454434,0.7635436937454434,0.0
qwen_1p_minimal_politics_econ,answer,trstprt,0.707007606019932,0.707007606019932,0.0
qwen_1p_minimal_politics_econ,answer,trstun,0.47166850720691667,0.47166850720691667,0.0
qwen_1p_minimal_politics_econ,answer,vote,-0.015211296079130954,-0.015211296079130954,0.0
qwen_1p_minimal_politics_econ,unique,actrolga,0.6143415995923226,0.6143415995923226,0.0
qwen_1p_minimal_politics_econ,unique,aesfdrk,-0.3989384353169523,-0.3989384353169523,0.0
qwen_1p_minimal_politics_econ,unique,atchctr,0.3738145500445527,0.3738145500445527,0.0
qwen_1p_minimal_politics_econ,unique,atcherp,0.1427839237483187,0.14253081037703788,-0.0002531133712808109
qwen_1p_minimal_politics_econ,unique,cptppola,0.41693846737940676,0.41693846737940676,0.0
qwen_1p_minimal_politics_econ,unique,euftf,-0.2355584228140863,-0.2355584228140863,0.0
qwen_1p_minimal_politics_econ,unique,freehms,-0.7676847780663925,-0.7676847780663925,0.0
qwen_1p_minimal_politics_econ,unique,gincdif,0.24108994302632022,0.24108994302632022,0.0
qwen_1p_minimal_politics_econ,unique,happy,0.650262801673775,0.650262801673775,0.0
qwen_1p_minimal_politics_econ,unique,health,-0.4172468704983093,-0.4172468704983093,0.0
qwen_1p_minimal_politics_econ,unique,hincfel,-0.6995294621540982,-0.6995294621540982,0.0
qwen_1p_minimal_politics_econ,unique,hmsacld,-0.6280126546582729,-0.6280126546582729,0.0
qwen_1p_minimal_politics_econ,unique,hmsfmlsh,-0.3975875590945881,-0.3975875590945881,0.0
qwen_1p_minimal_politics_econ,unique,imbgeco,0.3079821839672793,0.3079821839672793,0.0
qwen_1p_minimal_politics_econ,unique,imdfetn,-0.24260406437443222,-0.24260406437443222,0.0
qwen_1p_minimal_politics_econ,unique,impcntr,-0.3232775969079619,-0.3232775969079619,0.0
qwen_1p_minimal_politics_econ,unique,imsmetn,-0.14077858590128725,-0.14077858590128725,0.0
qwen_1p_minimal_politics_econ,unique,imueclt,0.6365088709408486,0.6365088709408486,0.0
qwen_1p_minimal_politics_econ,unique,imwbcnt,0.5038686693785326,0.5040737932898534,0.00020512391132077035
qwen_1p_minimal_politics_econ,unique,inprdsc,0.3942426606378146,0.3942426606378146,0.0
qwen_1p_minimal_politics_econ,unique,polintr,-0.6011664776046823,-0.6011664776046823,0.0
qwen_1p_minimal_politics_econ,unique,pplfair,0.4654919793138018,0.4654919793138018,0.0
qwen_1p_minimal_politics_econ,unique,pplhlp,0.4286049061017894,0.4286049061017894,0.0
qwen_1p_minimal_politics_econ,unique,ppltrst,0.7215545639258653,0.7215545639258653,0.0
qwen_1p_minimal_politics_econ,unique,psppipla,0.629395078208451,0.629395078208451,0.0
qwen_1p_minimal_politics_econ,unique,psppsgva,0.5395743528623198,0.5395743528623198,0.0
qwen_1p_minimal_politics_econ,unique,rlgatnd,0.3287310617554025,0.3287310617554025,0.0
qwen_1p_minimal_politics_econ,unique,sclmeet,0.007004598070709528,0.007004598070709528,0.0
qwen_1p_minimal_politics_econ,unique,stfdem,0.7109212418931055,0.7109212418931055,0.0
qwen_1p_minimal_politics_econ,unique,stfeco,0.6483186221653257,0.6483186221653257,0.0
qwen_1p_minimal_politics_econ,unique,stfedu,0.4575002567987129,0.4575002567987129,0.0
qwen_1p_minimal_politics_econ,unique,stfgov,0.5081976953025056,0.5081976953025056,0.0
qwen_1p_minimal_politics_econ,unique,stfhlth,0.6137453736113252,0.6137453736113252,0.0
qwen_1p_minimal_politics_econ,unique,stflife,0.7439870426520798,0.7439870426520798,0.0
qwen_1p_minimal_politics_econ,unique,trstep,0.3423072416167546,0.3423072416167546,0.0
qwen_1p_minimal_politics_econ,unique,trstlgl,0.7806732180354627,0.7806732180354627,0.0
qwen_1p_minimal_politics_econ,unique,trstplc,0.7828416860252201,0.7828416860252201,0.0
qwen_1p_minimal_politics_econ,unique,trstplt,0.7110006119652257,0.7110006119652257,0.0
qwen_1p_minimal_politics_econ,unique,trstprl,0.7635436937454434,0.7635436937454434,0.0
qwen_1p_minimal_politics_econ,unique,trstprt,0.707007606019932,0.707007606019932,0.0
qwen_1p_minimal_politics_econ,unique,trstun,0.47166850720691667,0.47166850720691667,0.0
qwen_1p_minimal_politics_econ,unique,vote,-0.015211296079130954,-0.015211296079130954,0.0
qwen_1p_minimal_politics_econ,any,actrolga,0.6143415995923226,0.6143415995923226,0.0
qwen_1p_minimal_politics_econ,any,aesfdrk,-0.3989384353169523,-0.3989384353169523,0.0
qwen_1p_minimal_politics_econ,any,atchctr,0.3738145500445527,0.3738145500445527,0.0
qwen_1p_minimal_politics_econ,any,atcherp,0.1427839237483187,0.14253081037703788,-0.0002531133712808109
qwen_1p_minimal_politics_econ,any,cptppola,0.41693846737940676,0.41693846737940676,0.0
qwen_1p_minimal_politics_econ,any,euftf,-0.2355584228140863,-0.2355584228140863,0.0
qwen_1p_minimal_politics_econ,any,freehms,-0.7676847780663925,-0.7676847780663925,0.0
qwen_1p_minimal_politics_econ,any,gincdif,0.24108994302632022,0.24108994302632022,0.0
qwen_1p_minimal_politics_econ,any,happy,0.650262801673775,0.650262801673775,0.0
qwen_1p_minimal_politics_econ,any,health,-0.4172468704983093,-0.4172468704983093,0.0
qwen_1p_minimal_politics_econ,any,hincfel,-0.6995294621540982,-0.6995294621540982,0.0
qwen_1p_minimal_politics_econ,any,hmsacld,-0.6280126546582729,-0.6280126546582729,0.0
qwen_1p_minimal_politics_econ,any,hmsfmlsh,-0.3975875590945881,-0.3975875590945881,0.0
qwen_1p_minimal_politics_econ,any,imbgeco,0.3079821839672793,0.3079821839672793,0.0
qwen_1p_minimal_politics_econ,any,imdfetn,-0.24260406437443222,-0.24260406437443222,0.0
qwen_1p_minimal_politics_econ,any,impcntr,-0.3232775969079619,-0.3232775969079619,0.0
qwen_1p_minimal_politics_econ,any,imsmetn,-0.14077858590128725,-0.14077858590128725,0.0
qwen_1p_minimal_politics_econ,any,imueclt,0.6365088709408486,0.6365088709408486,0.0
qwen_1p_minimal_politics_econ,any,imwbcnt,0.5038686693785326,0.5040737932898534,0.00020512391132077035
qwen_1p_minimal_politics_econ,any,inprdsc,0.3942426606378146,0.3942426606378146,0.0
qwen_1p_minimal_politics_econ,any,polintr,-0.6011664776046823,-0.6011664776046823,0.0
qwen_1p_minimal_politics_econ,any,pplfair,0.4654919793138018,0.4654919793138018,0.0
qwen_1p_minimal_politics_econ,any,pplhlp,0.4286049061017894,0.4286049061017894,0.0
qwen_1p_minimal_politics_econ,any,ppltrst,0.7215545639258653,0.7215545639258653,0.0
qwen_1p_minimal_politics_econ,any,psppipla,0.629395078208451,0.629395078208451,0.0
qwen_1p_minimal_politics_econ,any,psppsgva,0.5395743528623198,0.5395743528623198,0.0
qwen_1p_minimal_politics_econ,any,rlgatnd,0.3287310617554025,0.3287310617554025,0.0
qwen_1p_minimal_politics_econ,any,sclmeet,0.007004598070709528,0.007004598070709528,0.0
qwen_1p_minimal_politics_econ,any,stfdem,0.7109212418931055,0.7109212418931055,0.0
qwen_1p_minimal_politics_econ,any,stfeco,0.6483186221653257,0.6483186221653257,0.0
qwen_1p_minimal_politics_econ,any,stfedu,0.4575002567987129,0.4575002567987129,0.0
qwen_1p_minimal_politics_econ,any,stfgov,0.5081976953025056,0.5081976953025056,0.0
qwen_1p_minimal_politics_econ,any,stfhlth,0.6137453736113252,0.6137453736113252,0.0
qwen_1p_minimal_politics_econ,any,stflife,0.7439870426520798,0.7439870426520798,0.0
qwen_1p_minimal_politics_econ,any,trstep,0.3423072416167546,0.3423072416167546,0.0
qwen_1p_minimal_politics_econ,any,trstlgl,0.7806732180354627,0.7806732180354627,0.0
qwen_1p_minimal_politics_econ,any,trstplc,0.7828416860252201,0.7828416860252201,0.0
qwen_1p_minimal_politics_econ,any,trstplt,0.7110006119652257,0.7110006119652257,0.0
qwen_1p_minimal_politics_econ,any,trstprl,0.7635436937454434,0.7635436937454434,0.0
qwen_1p_minimal_politics_econ,any,trstprt,0.707007606019932,0.707007606019932,0.0
qwen_1p_minimal_politics_econ,any,trstun,0.47166850720691667,0.47166850720691667,0.0
qwen_1p_minimal_politics_econ,any,vote,-0.015211296079130954,-0.015211296079130954,0.0
qwen_1p_minimal_politics,last,actrolga,0.23504863562404155,0.23504863562404155,0.0
qwen_1p_minimal_politics,last,aesfdrk,-0.5102103580781021,-0.5102103580781021,0.0
qwen_1p_minimal_politics,last,atchctr,0.3541838415464093,0.3541838415464093,0.0
qwen_1p_minimal_politics,last,atcherp,0.33297895620459256,0.33297895620459256,0.0
qwen_1p_minimal_politics,last,cptppola,-0.3289677278975061,-0.3289677278975061,0.0
qwen_1p_minimal_politics,last,euftf,-0.29963131696384054,-0.299794148519079,-0.00016283155523844073
qwen_1p_minimal_politics,last,freehms,-0.6183704779139204,-0.6165959830081743,0.0017744949057461046
qwen_1p_minimal_politics,last,gincdif,0.21369629682688338,0.21369629682688338,0.0
qwen_1p_minimal_politics,last,happy,0.4971019460338571,0.4971019460338571,0.0
qwen_1p_minimal_politics,last,health,-0.4243275183112983,-0.42930002961264513,-0.004972511301346849
qwen_1p_minimal_politics,last,hincfel,-0.28081650885381787,-0.28081650885381787,0.0
qwen_1p_minimal_politics,last,hmsacld,-0.7525932486999534,-0.7525932486999534,0.0
qwen_1p_minimal_politics,last,hmsfmlsh,-0.07047857722326117,-0.07047857722326117,0.0
qwen_1p_minimal_politics,last,imbgeco,0.20718116561302893,0.20932003127492302,0.002138865661894085
qwen_1p_minimal_politics,last,imdfetn,-0.2909853868703116,-0.2959067052369628,-0.004921318366651162
qwen_1p_minimal_politics,last,impcntr,-0.26837471942589164,-0.2656590861952422,0.002715633230649439
qwen_1p_minimal_politics,last,imsmetn,0.029138991409378465,0.029144808819796687,5.817410418221952e-06
qwen_1p_minimal_politics,last,imueclt,0.06186806604564976,0.06186806604564976,0.0
qwen_1p_minimal_politics,last,imwbcnt,0.41137169464007267,0.41092324484772375,-0.0004484497923489261
qwen_1p_minimal_politics,last,inprdsc,0.2993188952569568,0.2993188952569568,0.0
qwen_1p_minimal_politics,last,polintr,-0.6177720848119694,-0.6177720848119694,0.0
qwen_1p_minimal_politics,last,pplfair,0.6732826606317401,0.6732826606317401,0.0
qwen_1p_minimal_politics,last,pplhlp,0.3536337061345973,0.3536337061345973,0.0
qwen_1p_minimal_politics,last,ppltrst,0.6313636613736548,0.6313636613736548,0.0
qwen_1p_minimal_politics,last,psppipla,0.5114874534946674,0.5114874534946674,0.0
qwen_1p_minimal_politics,last,psppsgva,0.4020853472617006,0.4029989425095821,0.0009135952478815379
qwen_1p_minimal_politics,last,rlgatnd,-0.34515458639678914,-0.34515458639678914,0.0
qwen_1p_minimal_politics,last,sclmeet,0.3458277506296976,0.3458277506296976,0.0
qwen_1p_minimal_politics,last,stfdem,0.801053582899156,0.801053582899156,0.0
qwen_1p_minimal_politics,last,stfeco,0.6666001334291973,0.6665643539081803,-3.577952101707638e-05
qwen_1p_minimal_politics,last,stfedu,0.44240171906900166,0.44240171906900166,0.0
qwen_1p_minimal_politics,last,stfgov,0.552423441816755,0.552423441816755,0.0
qwen_1p_minimal_politics,last,stfhlth,0.5639228234371624,0.5639228234371624,0.0
qwen_1p_minimal_politics,last,stflife,0.49997551585024846,0.49890436512710395,-0.0010711507231445094
qwen_1p_minimal_politics,last,trstep,0.23144128831549063,0.23144128831549063,0.0
qwen_1p_minimal_politics,last,trstlgl,0.7293626743196785,0.7293626743196785,0.0
qwen_1p_minimal_politics,last,trstplc,0.7337462278685344,0.7337462278685344,0.0
qwen_1p_minimal_politics,last,trstplt,0.7495027158436978,0.7495027158436978,0.0
qwen_1p_minimal_politics,last,trstprl,0.8040723194352848,0.8040723194352848,0.0
qwen_1p_minimal_politics,last,trstprt,0.7557358136898388,0.7557358136898388,0.0
qwen_1p_minimal_politics,last,trstun,0.26572938772790816,0.26558704858821847,-0.00014233913968969558
qwen_1p_minimal_politics,last,vote,-0.05284538999857761,-0.05283171936389944,1.3670634678171478e-05
qwen_1p_minimal_politics,answer,actrolga,0.23504863562404155,0.23504863562404155,0.0
qwen_1p_minimal_politics,answer,aesfdrk,-0.5102103580781021,-0.5102103580781021,0.0
qwen_1p_minimal_politics,answer,atchctr,0.3541838415464093,0.3541838415464093,0.0
qwen_1p_minimal_politics,answer,atcherp,0.33297895620459256,0.33297895620459256,0.0
qwen_1p_minimal_politics,answer,cptppola,-0.3289677278975061,-0.3289677278975061,0.0
qwen_1p_minimal_politics,answer,euftf,-0.29963131696384054,-0.29963131696384054,0.0
qwen_1p_minimal_politics,answer,freehms,-0.6183704779139204,-0.6183704779139204,0.0
qwen_1p_minimal_politics,answer,gincdif,0.21369629682688338,0.21369629682688338,0.0
qwen_1p_minimal_politics,answer,happy,0.4971019460338571,0.4971019460338571,0.0
qwen_1p_minimal_politics,answer,health,-0.4243275183112983,-0.4243275183112983,0.0
qwen_1p_minimal_politics,answer,hincfel,-0.28081650885381787,-0.28081650885381787,0.0
qwen_1p_minimal_politics,answer,hmsacld,-0.7525932486999534,-0.7525932486999534,0.0
qwen_1p_minimal_politics,answer,hmsfmlsh,-0.07047857722326117,-0.07047857722326117,0.0
qwen_1p_minimal_politics,answer,imbgeco,0.20718116561302893,0.20718116561302893,0.0
qwen_1p_minimal_politics,answer,imdfetn,-0.2909853868703116,-0.2909853868703116,0.0
qwen_1p_minimal_politics,answer,impcntr,-0.26837471942589164,-0.26837471942589164,0.0
qwen_1p_minimal_politics,answer,imsmetn,0.029138991409378465,0.029138991409378465,0.0
qwen_1p_minimal_politics,answer,imueclt,0.06186806604564976,0.06186806604564976,0.0
qwen_1p_minimal_politics,answer,imwbcnt,0.41137169464007267,0.41137169464007267,0.0
qwen_1p_minimal_politics,answer,inprdsc,0.2993188952569568,0.2993188952569568,0.0
qwen_1p_minimal_politics,answer,polintr,-0.6177720848119694,-0.6177720848119694,0.0
qwen_1p_minimal_politics,answer,pplfair,0.6732826606317401,0.6732826606317401,0.0
qwen_1p_minimal_politics,answer,pplhlp,0.3536337061345973,0.3536337061345973,0.0
qwen_1p_minimal_politics,answer,ppltrst,0.6313636613736548,0.6313636613736548,0.0
qwen_1p_minimal_politics,answer,psppipla,0.5114874534946674,0.5114874534946674,0.0
qwen_1p_minimal_politics,answer,psppsgva,0.4020853472617006,0.4020853472617006,0.0
qwen_1p_minimal_politics,answer,rlgatnd,-0.34515458639678914,-0.34515458639678914,0.0
qwen_1p_minimal_politics,answer,sclmeet,0.3458277506296976,0.3458277506296976,0.0
qwen_1p_minimal_politics,answer,stfdem,0.801053582899156,0.801053582899156,0.0
qwen_1p_minimal_politics,answer,stfeco,0.6666001334291973,0.6666001334291973,0.0
qwen_1p_minimal_politics,answer,stfedu,0.44240171906900166,0.44240171906900166,0.0
qwen_1p_minimal_politics,answer,stfgov,0.552423441816755,0.552423441816755,0.0
qwen_1p_minimal_politics,answer,stfhlth,0.5639228234371624,0.5639228234371624,0.0
qwen_1p_minimal_politics,answer,stflife,0.49997551585024846,0.49997551585024846,0.0
qwen_1p_minimal_politics,answer,trstep,0.23144128831549063,0.23144128831549063,0.0
qwen_1p_minimal_politics,answer,trstlgl,0.7293626743196785,0.7293626743196785,0.0
qwen_1p_minimal_politics,answer,trstplc,0.7337462278685344,0.7337462278685344,0.0
qwen_1p_minimal_politics,answer,trstplt,0.7495027158436978,0.7495027158436978,0.0
qwen_1p_minimal_politics,answer,trstprl,0.8040723194352848,0.8040723194352848,0.0
qwen_1p_minimal_politics,answer,trstprt,0.7557358136898388,0.7557358136898388,0.0
qwen_1p_minimal_politics,answer,trstun,0.26572938772790816,0.26572938772790816,0.0
qwen_1p_minimal_politics,answer,vote,-0.05284538999857761,-0.05284538999857761,0.0
qwen_1p_minimal_politics,unique,actrolga,0.23504863562404155,0.23504863562404155,0.0
